provider_id,provider_name,provider_type,provider_website,programme_name,programme_link,study_stage,subject_area,matched_keywords,last_checked,notes,refined_bucket,refined_reason,refined_score,programme_name_before_normalization,programme_name_original,study_stage_before_standardization,subject_area_before_standardization,programme_name_before_repair,name_repair_reason
7021.0,Cavalli College Limited,Private Training Establishment,https://www.cavallicollege.nz/,New Zealand Diploma in Early Childhood Education and Care Level 6,https://cavallicollege.nz/study-options/early-childhood-teaching/new-zealand-diploma-in-early-childhood-education-and-care-level-6/,Diploma,Education,course;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,New Zealand Diploma in Early Childhood Education and Care Level 6,New Zealand Diploma in Early Childhood Education and Care Level 6,Diploma,Education,New Zealand Diploma in Early Childhood Education and Care Level 6,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,Available Courses,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/courses/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,65.0,Available Courses,Available Courses,Certificate,Education,Available Courses,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,Certificates,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/replace_certificates/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,65.0,Certificates,Certificates,Certificate,Education,Certificates,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,Extension Requests,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/course_extensions/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,65.0,Extension Requests,Extension Requests,Certificate,Education,Extension Requests,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,FAQs,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/faq/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,55.0,FAQs,FAQs,Certificate,Education,FAQs,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,Gift Vouchers,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/gift_vouchers/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,65.0,Gift Vouchers,Gift Vouchers,Certificate,Education,Gift Vouchers,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,HERE,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/marine_radio/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,55.0,HERE,HERE,Certificate,Education,HERE,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,Links,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/links/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,55.0,Links,Links,Certificate,Education,Links,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,Memberships,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/join-coastguard/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,65.0,Memberships,Memberships,Certificate,Education,Memberships,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,Resources,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/rya-books/navigation-and-study-resources/,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,65.0,Resources,Resources,Certificate,Education,Resources,kept_original
9948.0,Coastguard Boating Education,Private Training Establishment,http://www.boatingeducation.org.nz/,education@coastguard.nz,https://www.boatingeducation.org.nz/courses/3/maritime-vhf-operators-certificate/education@coastguard.nz,Certificate,Education,course;courses;certificate,2026-05-19,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,65.0,education@coastguard.nz,education@coastguard.nz,Certificate,Education,education@coastguard.nz,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Accounting,https://www.eit.ac.nz/programmes/bachelor-of-accounting/,Bachelor,Business / Management,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Accounting,Bachelor of Accounting,Bachelor,Business / Management,Bachelor of Accounting,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Arts (Māori) Honours,https://www.eit.ac.nz/programmes/bachelor-of-arts-honours-maori-te-pikitanga-ki-awarua/,Bachelor,Creative Arts / Design,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Arts (Māori) Honours,Bachelor of Arts (Māori) Honours,Bachelor,Creative Arts / Design,Bachelor of Arts (Māori) Honours,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Arts Maori Te Whakangungutanga Ki Nga Tairo A Kupe,https://www.eit.ac.nz/programmes/bachelor-of-arts-maori-te-whakangungutanga-ki-nga-tairo-a-kupe/,Bachelor,Creative Arts / Design,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Arts Maori Te Whakangungutanga Ki Nga Tairo A Kupe,Bachelor of Arts Maori Te Whakangungutanga Ki Nga Tairo A Kupe,Bachelor,Creative Arts / Design,Bachelor of Arts Maori Te Whakangungutanga Ki Nga Tairo A Kupe,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Business Studies,https://www.eit.ac.nz/programmes/bachelor-of-business-studies-bbs/,Bachelor,Business / Management,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Business Studies,Bachelor of Business Studies,Bachelor,Business / Management,Bachelor of Business Studies,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Computing Systems,https://www.eit.ac.nz/programmes/bachelor-of-computing-systems-bcs/,Bachelor,Computing / IT,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Computing Systems,Bachelor of Computing Systems,Bachelor,Computing / IT,Bachelor of Computing Systems,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Creative Practice,https://www.eit.ac.nz/programmes/bachelor-of-creative-practice/,Bachelor,Creative Arts / Design,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Creative Practice,Bachelor of Creative Practice,Bachelor,Creative Arts / Design,Bachelor of Creative Practice,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Environmental Studies,https://www.eit.ac.nz/programmes/bachelor-environmental-studies/,Bachelor,Unknown,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Bachelor of Environmental Studies,Bachelor of Environmental Studies,Bachelor,Unknown,Bachelor of Environmental Studies,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Māori Visual Arts,https://www.eit.ac.nz/programmes/bachelor-of-maori-visual-arts-te-toi-o-nga-rangi/,Bachelor,Creative Arts / Design,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Māori Visual Arts,Bachelor of Māori Visual Arts,Bachelor,Creative Arts / Design,Bachelor of Māori Visual Arts,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Nursing,https://www.eit.ac.nz/programmes/bachelor-of-nursing/,Bachelor,Health,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Nursing,Bachelor of Nursing,Bachelor,Health,Bachelor of Nursing,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Social Work,https://www.eit.ac.nz/programmes/bachelor-of-social-work/,Bachelor,Law / Social Sciences,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Social Work,Bachelor of Social Work,Bachelor,Law / Social Sciences,Bachelor of Social Work,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Sport and Exercise Science,https://www.eit.ac.nz/programmes/bachelor-of-sport-and-exercise-science/,Bachelor,Science,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Sport and Exercise Science,Bachelor of Sport and Exercise Science,Bachelor,Science,Bachelor of Sport and Exercise Science,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Teaching Early Childhood Education,https://www.eit.ac.nz/programmes/bachelor-of-teaching-early-childhood-education/,Bachelor,Education,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Teaching Early Childhood Education,Bachelor of Teaching Early Childhood Education,Bachelor,Education,Bachelor of Teaching Early Childhood Education,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Teaching Primary,https://www.eit.ac.nz/programmes/bachelor-of-teaching-primary/,Bachelor,Education,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Teaching Primary,Bachelor of Teaching Primary,Bachelor,Education,Bachelor of Teaching Primary,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Veterinary Nursing,https://www.eit.ac.nz/programmes/bachelor-of-veterinary-nursing/,Bachelor,Health,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Veterinary Nursing,Bachelor of Veterinary Nursing,Bachelor,Health,Bachelor of Veterinary Nursing,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Bachelor of Viticulture and Wine Science,https://www.eit.ac.nz/programmes/bachelor-of-viticulture-and-wine-science/,Bachelor,Science,programme;program;programmes;bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Viticulture and Wine Science,Bachelor of Viticulture and Wine Science,Bachelor,Science,Bachelor of Viticulture and Wine Science,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Study and Employment Pathways Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-study-and-employment-pathways-level-3/,Certificate,Unknown,programme;program;programmes;certificate;pathway,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Study and Employment Pathways Level 3,Certificate in Study and Employment Pathways Level 3,Certificate,Unknown,Certificate in,repaired_from_url_slug
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Animal Care Level3,https://www.eit.ac.nz/programmes/nz-certificate-in-animal-care-level3/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Animal Care Level3,Certificate in Animal Care Level3,Certificate,Unknown,Certificate in Animal Care Level3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Animal Healthcare Assisting Level 4,https://www.eit.ac.nz/programmes/nz-certificate-in-animal-healthcare-assisting-level-4/,Certificate,Health,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Animal Healthcare Assisting Level 4,Certificate in Animal Healthcare Assisting Level 4,Certificate,Health,Certificate in Animal Healthcare Assisting Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Arts and,https://www.eit.ac.nz/programmes/certificate-in-arts-and-design/,Certificate,Creative Arts / Design,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Arts and,Certificate in Arts and,Certificate,Creative Arts / Design,Certificate in Arts and,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Automotive Engineering Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-automotive-engineering-level-3/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Automotive Engineering Level 3,Certificate in Automotive Engineering Level 3,Certificate,Engineering / Construction,Certificate in Automotive Engineering Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Baking Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-baking-level-3/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Baking Level 3,Certificate in Baking Level 3,Certificate,Unknown,Certificate in Baking Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Barber Skills Level 4,https://www.eit.ac.nz/programmes/nz-certificate-in-barber-skills-level-4/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Barber Skills Level 4,Certificate in Barber Skills Level 4,Certificate,Unknown,Certificate in Barber Skills Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Building Construction and Allied Trades Skills 2,https://www.eit.ac.nz/programmes/national-certificate-in-building-construction-and-allied-trades-skills-2/,Certificate,Engineering / Construction; Trades / Primary Industries,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Building Construction and Allied Trades Skills 2,Certificate in Building Construction and Allied Trades Skills 2,Certificate,Engineering / Construction; Trades / Primary Industries,Certificate in Building Construction and Allied Trades Skills 2,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Building Construction and Allied Trades Skills 3,https://www.eit.ac.nz/programmes/national-certificate-in-building-construction-and-allied-trades-skills-3/,Certificate,Engineering / Construction; Trades / Primary Industries,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Building Construction and Allied Trades Skills 3,Certificate in Building Construction and Allied Trades Skills 3,Certificate,Engineering / Construction; Trades / Primary Industries,Certificate in Building Construction and Allied Trades Skills 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Business Administration and Technology Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-business-administration-and-technology-level-3/,Certificate,Business / Management,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Business Administration and Technology Level 3,Certificate in Business Administration and Technology Level 3,Certificate,Business / Management,Certificate in Business Administration and Technology Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Carpentry Level 4,https://www.eit.ac.nz/programmes/certificate-in-carpentry-level-4/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Carpentry Level 4,Certificate in Carpentry Level 4,Certificate,Engineering / Construction,Certificate in Carpentry Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Commercial Road Transport,https://www.eit.ac.nz/programmes/nz-certificate-in-commercial-road-transport/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Commercial Road Transport,Certificate in Commercial Road Transport,Certificate,Unknown,Certificate in Commercial Road Transport,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Construction Trade Skills Carpentry Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-construction-trade-skills-carpentry-level-3/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Construction Trade Skills Carpentry Level 3,Certificate in Construction Trade Skills Carpentry Level 3,Certificate,Engineering / Construction,Certificate in Construction Trade Skills Carpentry Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Content Creation,https://www.eit.ac.nz/programmes/nz-certificate-in-content-creation/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Content Creation,Certificate in Content Creation,Certificate,Unknown,Certificate in Content Creation,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Electrical Pre Trade,https://www.eit.ac.nz/programmes/nz-certificate-in-electrical-pre-trade/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Electrical Pre Trade,Certificate in Electrical Pre Trade,Certificate,Engineering / Construction,Certificate in Electrical Pre Trade,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Ev Automotive Engineering Level 5,https://www.eit.ac.nz/programmes/nz-certificate-in-ev-automotive-engineering-level-5/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Ev Automotive Engineering Level 5,Certificate in Ev Automotive Engineering Level 5,Certificate,Engineering / Construction,Certificate in Ev Automotive Engineering Level 5,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Exercise Level 4,https://www.eit.ac.nz/programmes/nz-certificate-in-exercise-level-4/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Exercise Level 4,Certificate in Exercise Level 4,Certificate,Unknown,Certificate in Exercise Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Exercise Level 5,https://www.eit.ac.nz/programmes/nz-certificate-in-exercise-level-5/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Exercise Level 5,Certificate in Exercise Level 5,Certificate,Unknown,Certificate in Exercise Level 5,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Fashion Level 4,https://www.eit.ac.nz/programmes/nz-certificate-in-fashion-level-4/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Fashion Level 4,Certificate in Fashion Level 4,Certificate,Unknown,Certificate in Fashion Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Food and Beverage L3 Cafe and Restaurant,https://www.eit.ac.nz/programmes/nz-certificate-in-food-and-beverage-l3-cafe-and-restaurant/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Food and Beverage L3 Cafe and Restaurant,Certificate in Food and Beverage L3 Cafe and Restaurant,Certificate,Unknown,Certificate in Food and Beverage L3 Cafe and Restaurant,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Foundation Skills Automotive Engineering,https://www.eit.ac.nz/programmes/eit-certificate-in-foundation-skills-automotive-engineering/,Certificate,Engineering / Construction,programme;program;programmes;certificate;foundation,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Foundation Skills Automotive Engineering,Certificate in Foundation Skills Automotive Engineering,Certificate,Engineering / Construction,Certificate in Foundation Skills Automotive Engineering,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Foundation Skills Construction,https://www.eit.ac.nz/programmes/eit-certificate-in-foundation-skills-construction/,Certificate,Engineering / Construction,programme;program;programmes;certificate;foundation,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Foundation Skills Construction,Certificate in Foundation Skills Construction,Certificate,Engineering / Construction,Certificate in Foundation Skills Construction,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Foundation Skills Exercise and Wellbeing Level,https://www.eit.ac.nz/programmes/nz-certificate-in-foundation-skills-exercise-and-wellbeing-level/,Certificate,Health,programme;program;programmes;certificate;foundation,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Foundation Skills Exercise and Wellbeing Level,Certificate in Foundation Skills Exercise and Wellbeing Level,Certificate,Health,Certificate in Foundation Skills Exercise and Wellbeing Level,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Foundation Skills Hair and Beauty,https://www.eit.ac.nz/programmes/nz-certificate-in-foundation-skills-hair-and-beauty/,Certificate,Unknown,programme;program;programmes;certificate;foundation,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Foundation Skills Hair and Beauty,Certificate in Foundation Skills Hair and Beauty,Certificate,Unknown,Certificate in Foundation Skills Hair and Beauty,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Foundation Skills Outdoor Recreation Level 2,https://www.eit.ac.nz/programmes/nz-certificate-in-foundation-skills-outdoor-recreation-level-2/,Certificate,Unknown,programme;program;programmes;certificate;foundation,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Foundation Skills Outdoor Recreation Level 2,Certificate in Foundation Skills Outdoor Recreation Level 2,Certificate,Unknown,Certificate in Foundation Skills Outdoor Recreation Level 2,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Hairdressing Salon Support,https://www.eit.ac.nz/programmes/nzl-certificate-in-hairdressing-salon-support/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Hairdressing Salon Support,Certificate in Hairdressing Salon Support,Certificate,Unknown,Certificate in Hairdressing Salon Support,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Health and Wellbeing Social and Community Services,https://www.eit.ac.nz/programmes/nz-certificate-in-health-and-wellbeing-social-and-community-services/,Certificate,Health,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Health and Wellbeing Social and Community Services,Certificate in Health and Wellbeing Social and Community Services,Certificate,Health,Certificate in Health and Wellbeing Social and Community Services,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Heavy Automotive Engineering Level 4 2,https://www.eit.ac.nz/programmes/nz-certificate-in-heavy-automotive-engineering-level-4-2/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Heavy Automotive Engineering Level 4 2,Certificate in Heavy Automotive Engineering Level 4 2,Certificate,Engineering / Construction,Certificate in Heavy Automotive Engineering Level 4 2,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Information Technology Essentials Level 4,https://www.eit.ac.nz/programmes/nz-certificate-in-information-technology-essentials-level-4/,Certificate,Computing / IT,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Information Technology Essentials Level 4,Certificate in Information Technology Essentials Level 4,Certificate,Computing / IT,Certificate in Information Technology Essentials Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Infrastructure Works Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-infrastructure-works-level-3/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Infrastructure Works Level 3,Certificate in Infrastructure Works Level 3,Certificate,Unknown,Certificate in Infrastructure Works Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Light Automotive Engineering Level 4,https://www.eit.ac.nz/programmes/nz-certificate-in-light-automotive-engineering-level-4/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Light Automotive Engineering Level 4,Certificate in Light Automotive Engineering Level 4,Certificate,Engineering / Construction,Certificate in Light Automotive Engineering Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Maori Environment Practices Level 4,https://www.eit.ac.nz/programmes/te-hiringa-o-te-taiao-kaupae-4-nz-certificate-in-maori-environment-practices-level-4/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Maori Environment Practices Level 4,Certificate in Maori Environment Practices Level 4,Certificate,Unknown,Certificate in Maori Environment Practices Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Mechanical Engineering and Welding,https://www.eit.ac.nz/programmes/certificate-in-mechanical-engineering-and-welding/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Mechanical Engineering and Welding,Certificate in Mechanical Engineering and Welding,Certificate,Engineering / Construction,Certificate in Mechanical Engineering and Welding,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Nga Toi Ka Tipu Te Whaihanga,https://www.eit.ac.nz/programmes/nz-certificate-in-nga-toi-ka-tipu-te-whaihanga/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Nga Toi Ka Tipu Te Whaihanga,Certificate in Nga Toi Ka Tipu Te Whaihanga,Certificate,Unknown,Certificate in Nga Toi Ka Tipu Te Whaihanga,kept_original
